object_id,record_type,well_use,longitude,latitude,coord_source,county,township,completion_date,total_depth_ft,dem_elev_ft,aquifer_type,drill_type,test_rate_gpm,static_water_level_ft,case_length_ft,bedrock_depth_ft,well_no
189859,W,DOMESTIC,-84.28088,40.73343,GLOBAL POSITIONING SYSTEM,ALLEN,AMANDA,2003-06-18,43.0,819.2999877929688,LIMESTONE,CABLE TOOL,6.0,21.0,41.0,41,962730
189928,W,AGRIC/IRRIG,-84.38897,40.69271,GLOBAL POSITIONING SYSTEM,ALLEN,SPENCER,2004-03-23,84.0,854.2000122070312,SAND & GRAVEL,ROTARY,35.0,43.0,83.0,,976817
189991,W,DOMESTIC,-84.11017,40.807269999999995,GLOBAL POSITIONING SYSTEM,ALLEN,BATH,2004-08-01,52.0,803.0,LIMESTONE,CABLE TOOL,15.0,18.0,33.0,51,960931
190086,W,DOMESTIC,-84.28233,40.687219999999996,GLOBAL POSITIONING SYSTEM,ALLEN,AMANDA,2004-09-29,110.0,858.5,,ROTARY,30.0,43.0,63.0,63,981339
190182,W,DOMESTIC,-83.93333,40.688669999999995,GLOBAL POSITIONING SYSTEM,ALLEN,AUGLAIZE,2004-01-13,82.0,997.7999877929688,LIMESTONE,ROTARY,10.0,30.0,34.0,79,972023
190285,W,DOMESTIC,-84.0,40.833,GLOBAL POSITIONING SYSTEM,ALLEN,MONROE,2004-09-03,45.0,852.5,LIMESTONE,CABLE TOOL,7.0,13.0,28.0,25,962748
190440,W,DOMESTIC,-83.94250000000001,40.7475,GLOBAL POSITIONING SYSTEM,ALLEN,JACKSON,2004-06-08,82.0,960.2000122070312,LIMESTONE,ROTARY,12.0,40.0,50.0,77,980921
190506,W,DOMESTIC,-84.281633,40.719983,GLOBAL POSITIONING SYSTEM,ALLEN,AMANDA,2004-12-01,47.0,829.9000244140625,GRAVEL,CABLE TOOL,10.0,35.0,46.0,45,962751
190532,W,DOMESTIC,-84.33533299999999,40.826333,GLOBAL POSITIONING SYSTEM,ALLEN,MARION,2005-01-20,158.0,780.2999877929688,,ROTARY,10.0,70.0,27.0,18,987200
190533,W,DOMESTIC,-84.07413,40.689049999999995,GEOCODE,ALLEN,PERRY,2004-12-21,78.0,944.7000122070312,SAND,CABLE TOOL,15.0,55.0,76.0,76,978614
190534,W,DOMESTIC,-84.080833,40.665555,GLOBAL POSITIONING SYSTEM,ALLEN,PERRY,2004-12-14,100.0,954.5999755859375,SAND & CLAY,CABLE TOOL,15.0,70.0,98.0,98,978612
190667,W,DOMESTIC,-83.96083,40.65183,GLOBAL POSITIONING SYSTEM,ALLEN,AUGLAIZE,2005-08-15,137.0,1044.5999755859375,LIMESTONE,ROTARY,10.0,42.0,86.0,82,994967
190698,W,DOMESTIC,-84.31611,40.84222,GLOBAL POSITIONING SYSTEM,ALLEN,MARION,2006-02-21,169.0,775.4000244140625,LIMESTONE,AIR ROTARY,4.0,80.0,27.0,30,2001292
190884,W,DOMESTIC,-83.92224999999999,40.704969999999996,GLOBAL POSITIONING SYSTEM,ALLEN,AUGLAIZE,2005-12-21,60.0,982.4000244140625,LIMESTONE,ROTARY,10.0,12.0,35.0,58,990644
190898,W,DOMESTIC,-83.953582,40.75456,DIGITIZED,ALLEN,JACKSON,1958-04-24,66.0,932.2999877929688,LIMESTONE,,20.0,25.0,21.0,21,192889
190910,W,DOMESTIC,-84.168607,40.722182,DIGITIZED,ALLEN,SHAWNEE,1962-03-24,116.0,845.4000244140625,LIMESTONE,,12.0,57.0,82.0,81,274601
190911,W,DOMESTIC,-84.040027,40.760768999999996,DIGITIZED,ALLEN,BATH,1955-08-04,90.0,877.2000122070312,LIMESTONE,,10.0,28.0,25.0,24,145253
190988,W,DOMESTIC,-84.04004499999999,40.758686999999995,DIGITIZED,ALLEN,BATH,1957-05-21,45.0,876.0999755859375,LIMESTONE,,20.0,14.0,24.0,24,192858
191014,W,,-84.15291599999999,40.722243999999996,DIGITIZED,ALLEN,SHAWNEE,1948-07-23,158.0,857.4000244140625,GRAVEL,,16.0,61.0,158.0,,49504
191049,W,DOMESTIC,-84.091365,40.806157,DIGITIZED,ALLEN,BATH,1957-09-20,192.0,827.5999755859375,LIMESTONE,,,33.0,48.0,48,169642
191166,W,DOMESTIC,-84.168607,40.722182,DIGITIZED,ALLEN,SHAWNEE,1960-11-28,102.0,845.4000244140625,GRAVEL,,14.0,58.0,102.0,,245875
191167,W,DOMESTIC,-84.042177,40.769464,DIGITIZED,ALLEN,BATH,1962-05-24,78.0,896.7000122070312,LIMESTONE,,18.0,35.0,52.0,52,266479
191168,W,,-83.921718,40.705551,DIGITIZED,ALLEN,AUGLAIZE,1948-10-26,89.0,983.2000122070312,LIMESTONE,,20.0,19.0,66.0,66,26390
191275,W,DOMESTIC,-84.098581,40.66556,DIGITIZED,ALLEN,PERRY,1957-08-23,101.0,951.4000244140625,GRAVEL,,8.0,71.0,101.0,,201616
191403,W,,-84.26028099999999,40.696717,DIGITIZED,ALLEN,AMANDA,1949-07-23,75.0,833.9000244140625,GRAVEL & SHALE,,,30.0,67.0,,55613
191584,W,DOMESTIC,-84.14663,40.665262,DIGITIZED,ALLEN,SHAWNEE,1955-06-18,144.0,860.5,GRAVEL,,,20.0,144.0,,139065
191585,W,DOMESTIC,-83.92014499999999,40.704552,DIGITIZED,ALLEN,AUGLAIZE,1961-11-21,66.0,986.2999877929688,LIMESTONE,,,10.0,31.0,64,260675
191599,W,DOMESTIC,-84.168739,40.727264,DIGITIZED,ALLEN,SHAWNEE,1951-06-14,134.0,837.5,LIMESTONE,,14.0,39.0,94.0,94,60184
191656,W,DOMESTIC,-84.203937,40.771581999999995,DIGITIZED,ALLEN,AMERICAN,1963-02-16,46.0,807.0999755859375,SAND & GRAVEL,,6.0,24.0,46.0,,291106
191675,W,DOMESTIC,-84.281305,40.750789999999995,DIGITIZED,ALLEN,AMANDA,1957-10-15,51.0,810.0999755859375,LIMESTONE,,10.0,12.0,26.0,23,205610
191676,W,DOMESTIC,-83.970418,40.692752999999996,DIGITIZED,ALLEN,AUGLAIZE,1961-06-19,50.0,951.5,LIMESTONE,,20.0,10.0,24.0,24,245598
191677,W,DOMESTIC,-84.027728,40.788911,DIGITIZED,ALLEN,BATH,1964-12-08,75.0,876.0999755859375,LIMESTONE,,12.0,14.0,42.0,41,319425
191689,W,DOMESTIC,-84.118034,40.788168999999996,DIGITIZED,ALLEN,AMERICAN,1961-09-28,104.0,829.7999877929688,LIMESTONE,,3.0,22.0,27.0,27,266463
192088,W,DOMESTIC,-84.1229,40.8186,,ALLEN,SUGAR CREEK,2007-05-19,82.0,812.2000122070312,LIMESTONE,ROTARY,10.0,18.0,31.0,31,1006382
192312,W,DOMESTIC,-84.026833,40.716983,,ALLEN,PERRY,2006-11-14,82.0,940.4000244140625,LIMESTONE,ROTARY,20.0,40.0,53.0,80,1004667
193051,W,DOMESTIC,-83.89755,40.833732999999995,GLOBAL POSITIONING SYSTEM,ALLEN,RICHLAND,2009-10-12,32.0,879.0,LIMESTONE,ROTARY,12.0,10.0,25.0,25,2024514
193230,W,DOMESTIC,-84.367778,40.802777999999996,GLOBAL POSITIONING SYSTEM,ALLEN,MARION,2009-09-04,53.0,786.9000244140625,GRAVEL & LIMESTONE,AIR ROTARY,30.0,16.0,25.0,51,2024632
193231,W,DOMESTIC,-83.93333299999999,40.85,GLOBAL POSITIONING SYSTEM,ALLEN,RICHLAND,2009-09-24,122.0,868.0,LIMESTONE,AIR ROTARY,20.0,40.0,32.0,26,2024637
193235,W,DOMESTIC,-83.97475,40.809149999999995,,ALLEN,JACKSON,2009-09-09,70.0,884.2000122070312,,ROTARY,25.0,24.0,30.0,30,1007293
193586,W,MONITOR,-84.076617,40.731066999999996,GLOBAL POSITIONING SYSTEM,ALLEN,PERRY,2011-01-05,15.0,882.7000122070312,SILT,AUGER,,6.0,4.0,,2030829
193647,W,MONITOR,-84.15681699999999,40.737232999999996,GLOBAL POSITIONING SYSTEM,ALLEN,AMERICAN,2012-10-02,15.0,842.2000122070312,GRAVEL,GEOPROBE,,,5.0,,2040613
193804,W,DOMESTIC,-84.10435,40.8322,,ALLEN,MONROE,2012-11-01,27.0,805.0,LIMESTONE,CABLE TOOL,8.0,19.0,26.0,,1013070
193822,W,DOMESTIC,-84.09006699999999,40.900883,,ALLEN,MONROE,2012-07-01,26.0,772.7999877929688,LIMESTONE,CABLE TOOL,10.0,12.0,25.0,25,1013046
193883,W,DOMESTIC,-84.201667,40.663056,GLOBAL POSITIONING SYSTEM,ALLEN,SHAWNEE,2012-10-15,35.0,844.7000122070312,SHALE,CABLE TOOL,20.0,22.0,33.0,33,1016357
193946,W,DOMESTIC,-84.028661,40.716944,,ALLEN,PERRY,2012-07-12,75.0,937.9000244140625,LIMESTONE,CABLE TOOL,12.0,60.0,52.0,52,1015435
194081,W,MONITOR,-84.35370999999999,40.70885,GLOBAL POSITIONING SYSTEM,ALLEN,SPENCER,2011-01-17,27.0,830.7999877929688,CLAY,AUGER,,19.3,17.0,,2031207
194157,W,DOMESTIC,-84.18477999999999,40.845079999999996,,ALLEN,SUGAR CREEK,1995-02-20,35.0,779.7000122070312,LIMESTONE,CABLE TOOL,10.0,18.0,25.0,25,800631
194163,W,DOMESTIC,-84.25683,40.77518,GEOCODE,ALLEN,MARION,2001-12-04,77.0,803.2999877929688,LIMESTONE,ROTARY,5.0,16.0,32.0,76,941167
194197,W,DOMESTIC,-84.241333,40.726333,GLOBAL POSITIONING SYSTEM,ALLEN,AMANDA,2013-08-02,143.0,836.4000244140625,LIMESTONE,AIR ROTARY,3.0,20.0,31.0,25,2044262
194251,W,DOMESTIC,-84.291333,40.801666999999995,GLOBAL POSITIONING SYSTEM,ALLEN,MARION,2013-08-22,183.0,783.2000122070312,LIMESTONE,AIR ROTARY,15.0,30.0,26.0,21,2044271
194272,W,DOMESTIC,-83.921111,40.711943999999995,,ALLEN,AUGLAIZE,2013-05-09,62.0,1000.5999755859375,SHALE,CABLE TOOL,20.0,35.0,61.0,61,1016364
194274,W,,-83.957933,40.767216999999995,,ALLEN,JACKSON,2013-08-10,65.0,922.0,LIMESTONE,ROTARY,15.0,27.0,30.0,30,1016904
194344,W,DOMESTIC,-83.925833,40.749249999999996,,ALLEN,JACKSON,2012-12-10,80.0,964.0,LIMESTONE,ROTARY,25.0,32.0,58.0,78,1016882
194368,W,DOMESTIC,-83.96888899999999,40.860833,GLOBAL POSITIONING SYSTEM,ALLEN,RICHLAND,2016-02-19,178.0,,LIMESTONE,ROTARY/AIRHAMR,,25.0,41.0,37,2056748
194600,W,DOMESTIC,-84.087667,40.747467,GLOBAL POSITIONING SYSTEM,ALLEN,BATH,2013-05-20,400.0,864.7000122070312,LIMESTONE,ROTARY,100.0,83.0,30.0,375,1017839
194647,W,DOMESTIC,-84.038883,40.7042,GLOBAL POSITIONING SYSTEM,ALLEN,PERRY,2015-04-04,95.0,954.2999877929688,LIMESTONE,ROTARY,12.0,56.0,73.0,92,1017866
194693,W,DOMESTIC,-83.921408,40.651871,GLOBAL POSITIONING SYSTEM,ALLEN,AUGLAIZE,2014-12-04,90.0,1042.5,LIMESTONE,ROTARY,30.0,27.0,80.0,88,1017858
194750,W,DOMESTIC,-84.24283299999999,40.728,GLOBAL POSITIONING SYSTEM,ALLEN,AMANDA,2014-12-12,215.0,830.5,LIMESTONE,ROTARY/AIRHAMR,,29.0,47.0,44,2050400
194928,W,DOMESTIC,-83.959217,40.862716999999996,GLOBAL POSITIONING SYSTEM,ALLEN,RICHLAND,2016-09-12,70.0,,LIMESTONE,ROTARY,20.0,35.0,45.0,45,1019662
195092,W,DOMESTIC,-84.22013299999999,40.695232999999995,GLOBAL POSITIONING SYSTEM,ALLEN,SHAWNEE,2019-10-29,117.0,,LIMESTONE,MUD/AIR ROTARY,15.0,43.0,72.0,,2076924
195183,W,DOMESTIC,-83.948994,40.746407999999995,DIGITAL MAP,ALLEN,JACKSON,2018-12-13,70.0,,LIMESTONE,ROTARY,20.0,27.0,39.0,,1021068
195374,W,DOMESTIC,-84.245666,40.791816,GLOBAL POSITIONING SYSTEM,ALLEN,MARION,2019-01-11,115.0,,LIMESTONE,ROTARY,5.0,18.0,42.0,,1021071
195442,W,DOMESTIC,-84.03218299999999,40.798383,GLOBAL POSITIONING SYSTEM,ALLEN,BATH,2019-06-11,53.0,,GRAVEL,MUD/AIR ROTARY,15.0,20.0,51.0,,2073988
195730,W,AGRIC/IRRIG,-83.981183,40.829767,GLOBAL POSITIONING SYSTEM,ALLEN,RICHLAND,2018-08-24,300.0,,LIMESTONE,ROTARY,100.0,21.0,37.0,,2069888
195764,W,HTG/COOLING,-83.9843,40.81212,GLOBAL POSITIONING SYSTEM,ALLEN,JACKSON,2017-11-07,150.0,,LIMESTONE,ROTARY,,,,30,2065383
195806,W,DOMESTIC,-84.08955999999999,40.681200000000004,GEOCODE,ALLEN,MONROE,1989-07-05,76.0,926.9000244140625,LIMESTONE,ROTARY,10.0,17.0,26.0,26,695868
195807,W,DOMESTIC,-84.177302,40.703914999999995,DIGITIZED,ALLEN,SHAWNEE,1955-08-09,71.0,872.5,GRAVEL,,20.0,40.0,71.0,,156835
195808,W,DOMESTIC,-84.158104,40.710522,DIGITIZED,ALLEN,SHAWNEE,1956-01-19,147.0,843.0,LIMESTONE,,10.0,45.0,145.0,120,142838
195809,W,DOMESTIC,-84.158104,40.710522,DIGITIZED,ALLEN,SHAWNEE,1956-04-16,113.0,843.0,GRAVEL,,10.0,38.0,113.0,,142845
195811,W,DOMESTIC,-84.26084999999999,40.69853,GEOCODE,ALLEN,AMANDA,1995-11-30,106.0,840.9000244140625,LIMESTONE,ROTARY,25.0,41.0,49.0,46,829816
195813,W,DOMESTIC,-83.97082999999999,40.71698,GEOCODE,ALLEN,AUGLAIZE,1994-02-08,160.0,988.4000244140625,LIMESTONE,ROTARY,15.0,48.0,120.0,115,786564
195814,W,DOMESTIC,-84.11328999999999,40.7834,GEOCODE,ALLEN,AMERICAN,1972-06-28,90.0,843.7000122070312,LIMESTONE,,12.0,40.0,48.0,45,449546
195817,W,DOMESTIC,-84.164428,40.712756,DIGITIZED,ALLEN,SHAWNEE,1962-08-11,64.0,851.2000122070312,SAND & GRAVEL,,10.0,51.0,64.0,,266495
195818,W,DOMESTIC,-83.9143,40.86286,GEOCODE,ALLEN,RICHLAND,1994-07-11,50.0,861.7999877929688,LIMESTONE,ROTARY,20.0,20.0,34.0,30,786613
195819,W,DOMESTIC,-83.93046,40.85387,GEOCODE,ALLEN,RICHLAND,1996-08-19,60.0,867.4000244140625,LIMESTONE,ROTARY,15.0,27.0,37.0,37,843035
195822,W,DOMESTIC,-84.01288,40.71727,GEOCODE,ALLEN,BATH,1994-01-11,101.0,954.5,LIMESTONE,CABLE TOOL,10.0,44.0,50.0,48,761055
195823,W,DOMESTIC,-84.043189,40.759938,DIGITIZED,ALLEN,BATH,1965-11-12,53.0,872.5999755859375,LIMESTONE,,20.0,16.0,31.0,30,342015
195824,W,DOMESTIC,-84.21705999999999,40.8057,GEOCODE,ALLEN,SUGAR CREEK,1986-04-24,89.0,785.9000244140625,GRAVEL,,5.0,10.0,89.0,,631866
195825,W,DOMESTIC,-84.1359,40.66072,GEOCODE,ALLEN,SHAWNEE,1987-02-26,62.0,894.5,GRAVEL,CABLE TOOL,20.0,42.0,62.0,,654593
195827,W,DOMESTIC,-84.25638,40.76573,,ALLEN,AMANDA,1988-05-16,42.0,801.0,LIMESTONE,ROTARY,10.0,8.0,31.0,31,688017
195829,W,DOMESTIC,-84.04118,40.77782,GEOCODE,ALLEN,BATH,1987-10-05,43.0,883.7999877929688,LIMESTONE,,15.0,18.0,36.0,36,672694
195830,W,DOMESTIC,-84.09172199999999,40.709621,DIGITIZED,ALLEN,PERRY,1958-03-07,36.0,887.2000122070312,GRAVEL,,8.0,25.0,36.0,,201624
195831,W,DOMESTIC,-84.094453,40.712875,DIGITIZED,ALLEN,PERRY,1955-09-29,33.0,884.2000122070312,GRAVEL,,20.0,17.0,33.0,,170854
195832,W,DOMESTIC,-84.269303,40.811780999999996,DIGITIZED,ALLEN,MARION,1964-10-01,150.0,787.9000244140625,LIMESTONE,,9.0,19.0,22.0,22,317258
195833,W,DOMESTIC,-84.27172,40.8113,GEOCODE,ALLEN,MARION,1988-08-24,213.0,782.5,LIMESTONE,,10.0,22.0,25.0,25,678543
195834,W,DOMESTIC,-83.90109,40.89971,GEOCODE,ALLEN,RICHLAND,1989-05-24,50.0,826.7999877929688,LIMESTONE,ROTARY,12.0,25.0,28.0,25,696705
195835,W,DOMESTIC,-84.13436999999999,40.65944,GEOCODE,ALLEN,SHAWNEE,1989-08-23,65.0,899.9000244140625,GRAVEL,CABLE TOOL,10.0,50.0,65.0,,700553
195836,W,DOMESTIC,-84.19282,40.6933,GEOCODE,ALLEN,SHAWNEE,1993-04-29,82.0,864.0,GRAVEL,,10.0,55.0,82.0,,758672
195840,W,DOMESTIC,-84.04195,40.77279,GEOCODE,ALLEN,BATH,1994-12-05,49.0,893.7999877929688,GRAVEL & SAND,CABLE TOOL,10.0,,,,791804
195841,W,DOMESTIC,-84.02723,40.77218,GEOCODE,ALLEN,BATH,1993-12-15,130.0,906.2000122070312,LIMESTONE,ROTARY,10.0,34.0,40.0,37,786559
195842,W,DOMESTIC,-84.07902,40.79593,GEOCODE,ALLEN,BATH,1972-12-15,214.0,855.0999755859375,LIMESTONE,,8.0,49.0,44.0,42,451087
195843,W,DOMESTIC,-84.087785,40.71541,DIGITIZED,ALLEN,PERRY,1953-10-24,108.0,886.5,MUD,,18.0,30.0,105.0,,120066
195844,W,DOMESTIC,-84.15626999999999,40.792,,ALLEN,AMERICAN,1986-09-02,100.0,810.2999877929688,GRAVEL,CABLE TOOL,20.0,40.0,100.0,,654573
195848,W,DOMESTIC,-84.16426899999999,40.779826,DIGITIZED,ALLEN,AMERICAN,1957-05-19,106.0,810.4000244140625,LIMESTONE,,7.0,23.0,92.0,92,192058
195851,W,DOMESTIC,-84.102544,40.706103999999996,DIGITIZED,ALLEN,PERRY,1957-09-20,102.0,883.7000122070312,LIMESTONE,,,25.0,60.0,60,169637
195852,W,DOMESTIC,-83.9985,40.658449999999995,,ALLEN,AUGLAIZE,1992-02-14,124.0,955.2999877929688,LIMESTONE,ROTARY,18.0,29.0,40.0,32,748027
195853,W,DOMESTIC,-83.93696,40.778079999999996,,ALLEN,JACKSON,1994-08-25,57.0,911.5999755859375,LIMESTONE,ROTARY,20.0,16.0,25.0,25,790504
195854,W,DOMESTIC,-84.13687999999999,40.673988,DIGITIZED,ALLEN,SHAWNEE,1950-06-29,100.0,877.2999877929688,GRAVEL,,,,,,54995
195855,W,DOMESTIC,-84.139798,40.670214,DIGITIZED,ALLEN,SHAWNEE,1964-02-29,166.0,877.7000122070312,SAND & GRAVEL,,10.0,35.0,166.0,,308802
195858,W,DOMESTIC,-84.07056,40.69938,GEOCODE,ALLEN,PERRY,1986-08-27,88.0,922.7000122070312,LIMESTONE,,12.0,43.0,88.0,85,636262
195859,W,DOMESTIC,-84.071,40.805119999999995,DIGITIZED,ALLEN,BATH,1959-08-31,84.0,851.9000244140625,GRAVEL,,20.0,23.0,84.0,,224088
195860,W,DOMESTIC,-84.17599,40.692139999999995,GEOCODE,ALLEN,SHAWNEE,1971-07-15,156.0,858.5,LIMESTONE,,40.0,38.0,100.0,97,438360
195861,W,DOMESTIC,-84.150784,40.693481999999996,DIGITIZED,ALLEN,SHAWNEE,1959-04-20,170.0,855.5999755859375,GRAVEL,,11.0,34.0,170.0,,220164
195862,W,DOMESTIC,-84.12535299999999,40.69851,DIGITIZED,ALLEN,SHAWNEE,1963-09-24,293.0,884.7999877929688,LIMESTONE,,15.0,164.0,271.0,255,286638
195863,W,DOMESTIC,-84.136122,40.689245,DIGITIZED,ALLEN,SHAWNEE,1960-11-23,104.0,867.5,SAND & GRAVEL,,15.0,33.0,104.0,,258452
195864,W,DOMESTIC,-84.13658,40.66175,GEOCODE,ALLEN,SHAWNEE,1984-12-15,81.0,890.5,GRAVEL,,10.0,36.0,81.0,,638152
195865,W,DOMESTIC,-84.13651,40.65801,GEOCODE,ALLEN,SHAWNEE,1987-01-07,130.0,900.5999755859375,GRAVEL,,20.0,50.0,130.0,,654585
195868,W,DOMESTIC,-84.324417,40.846208,DIGITIZED,ALLEN,MARION,1958-06-14,92.0,774.7000122070312,LIMESTONE,,7.0,34.0,24.0,24,192090
195869,W,DOMESTIC,-83.883467,40.732794999999996,DIGITIZED,ALLEN,JACKSON,1958-11-01,77.0,1001.4000244140625,LIMESTONE,,,37.0,57.0,76,210062
195871,W,DOMESTIC,-84.16588999999999,40.71001,GEOCODE,ALLEN,SHAWNEE,1974-04-27,195.0,860.7999877929688,LIMESTONE,,15.0,73.0,188.0,188,515455
195872,W,DOMESTIC,-84.13673,40.693709999999996,GEOCODE,ALLEN,SHAWNEE,1987-12-14,150.0,863.7000122070312,GRAVEL,CABLE TOOL,12.0,90.0,150.0,,657187
195873,W,DOMESTIC,-84.17022999999999,40.736059999999995,GEOCODE,ALLEN,AMERICAN,1959-10-31,59.0,838.9000244140625,SAND & GRAVEL,,15.0,29.0,59.0,,197538
195874,W,DOMESTIC,-84.13380000000001,40.66023,GEOCODE,ALLEN,SHAWNEE,1987-04-10,96.0,895.2999877929688,GRAVEL,CABLE TOOL,20.0,40.0,96.0,,657151
195875,W,DOMESTIC,-84.13607999999999,40.68548,GEOCODE,ALLEN,SHAWNEE,1984-10-22,86.0,867.2999877929688,GRAVEL,,20.0,51.0,86.0,,649669
195879,W,DOMESTIC,-84.08475,40.80321,GEOCODE,ALLEN,BATH,1988-11-16,83.0,840.9000244140625,LIMESTONE,ROTARY,5.0,30.0,45.0,45,689071
195880,W,,-84.18130000000001,40.772839999999995,,ALLEN,AMERICAN,1996-06-10,63.0,815.4000244140625,LIMESTONE,ROTARY,20.0,27.0,40.0,40,828376
195883,W,DOMESTIC,-83.91829,40.84458,GEOCODE,ALLEN,RICHLAND,1986-03-01,60.0,873.0999755859375,LIMESTONE,,8.0,18.0,33.0,30,651933
195893,W,DOMESTIC,-84.06927,40.665949999999995,GEOCODE,ALLEN,PERRY,1989-08-20,100.0,915.7000122070312,GRAVEL,ROTARY,20.0,13.0,100.0,,700172
195894,W,DOMESTIC,-84.007577,40.742459,DIGITIZED,ALLEN,BATH,1957-07-16,74.0,931.7999877929688,LIMESTONE,,,38.0,38.0,72,161691
195895,W,DOMESTIC,-84.14654,40.68411,GEOCODE,ALLEN,SHAWNEE,1987-06-29,220.0,862.7000122070312,LIMESTONE,,10.0,48.0,,198,665438
195898,W,DOMESTIC,-84.09676999999999,40.687419999999996,,ALLEN,PERRY,1994-03-05,443.0,905.0999755859375,LIMESTONE,ROTARY,500.0,50.0,215.0,210,784666
195899,W,DOMESTIC,-84.10011,40.80057,GEOCODE,ALLEN,BATH,1986-09-23,80.0,830.0999755859375,LIMESTONE,,5.0,30.0,40.0,37,636275
195900,W,,-84.176647,40.84324,DIGITIZED,ALLEN,SUGAR CREEK,1953-11-05,38.0,780.2000122070312,LIMESTONE,,4.0,15.0,20.0,20,123507
195901,W,DOMESTIC,-84.14562,40.725864,DIGITIZED,ALLEN,SHAWNEE,1959-05-05,66.0,879.7999877929688,GRAVEL,,10.0,27.0,66.0,,197529
195902,W,DOMESTIC,-84.147562,40.692561,DIGITIZED,ALLEN,SHAWNEE,1956-06-17,94.0,855.5999755859375,GRAVEL,,11.0,36.0,94.0,,174063
195907,W,MONITOR,-84.11354999999999,40.74255,,ALLEN,AMERICAN,1994-04-28,24.0,888.9000244140625,SILT,AUGER,,,,,791660
195908,W,DOMESTIC,-84.15093999999999,40.66165,GEOCODE,ALLEN,SHAWNEE,1996-10-25,100.0,876.7999877929688,SAND & GRAVEL,ROTARY,20.0,29.0,97.0,,846008
195910,W,DOMESTIC,-84.09935,40.86111,GEOCODE,ALLEN,MONROE,1984-10-12,27.0,783.0,LIMESTONE,,20.0,7.0,27.0,22,639217
195911,W,DOMESTIC,-84.18052999999999,40.78031,,ALLEN,AMERICAN,1993-07-19,63.0,804.7000122070312,LIMESTONE,ROTARY,6.0,17.0,25.0,25,769288
195918,W,DOMESTIC,-84.16503,40.765049999999995,,ALLEN,AMERICAN,1990-07-18,169.0,816.7999877929688,LIMESTONE,ROTARY,10.0,32.0,153.0,153,707291
195919,W,,-84.079674,40.731169,DIGITIZED,ALLEN,BATH,1953-09-11,100.0,885.7000122070312,LIMESTONE,,20.0,60.0,41.0,41,123502
195920,W,,-84.036461,40.755219,DIGITIZED,ALLEN,BATH,1966-05-19,69.0,895.7999877929688,LIMESTONE,,18.0,35.0,36.0,35,328692
195921,W,DOMESTIC,-84.29016999999999,40.829409999999996,GEOCODE,ALLEN,MARION,1982-07-20,110.0,775.7999877929688,LIMESTONE,,4.0,18.0,24.0,22,515485
195922,W,DOMESTIC,-84.20403999999999,40.69669,GEOCODE,ALLEN,SHAWNEE,1995-09-29,76.0,879.9000244140625,GRAVEL,CABLE TOOL,15.0,55.0,76.0,,819987
195926,W,DOMESTIC,-83.951633,40.754658,,ALLEN,JACKSON,1987-10-12,120.0,942.0,LIMESTONE,,10.0,36.0,31.0,28,665292
195927,W,DOMESTIC,-84.09076999999999,40.804500000000004,GEOCODE,ALLEN,BATH,1993-02-16,72.0,833.4000244140625,LIMESTONE,CABLE TOOL,7.0,31.0,40.0,70,761033
195928,W,DOMESTIC,-84.04593899999999,40.759554,DIGITIZED,ALLEN,BATH,1967-08-05,51.0,887.2999877929688,LIMESTONE,,20.0,17.0,31.0,30,357531
195932,W,DOMESTIC,-84.26176,40.731226,DIGITIZED,ALLEN,AMANDA,1955-07-06,34.0,823.2000122070312,GRAVEL,,,,33.0,,121442
195937,W,DOMESTIC,-84.128394,40.776044999999996,DIGITIZED,ALLEN,AMERICAN,1950-09-25,98.0,838.2000122070312,LIMESTONE,,,20.0,32.0,29,40819
200668,W,,-84.173667,40.744167,DIGITIZED,ALLEN,AMERICAN,1947-11-13,97.0,825.0,LIMESTONE,,25.0,46.0,71.0,75,23420
200793,W,,-83.976575,40.757919,DIGITIZED,ALLEN,JACKSON,1948-03-10,73.0,928.5999755859375,LIMESTONE,,20.0,32.0,39.0,38,26356
200804,W,,-84.08677,40.71289,GEOCODE,ALLEN,PERRY,,76.0,891.2999877929688,GRAVEL & CLAY,,,,76.0,,62110
200816,W,,-84.174724,40.842331,DIGITIZED,ALLEN,SUGAR CREEK,1950-05-13,37.0,782.4000244140625,LIMESTONE,,,36.800000000000004,13.0,11,5890
202667,W,DOMESTIC,-83.88467,40.7762,GEOCODE,ALLEN,JACKSON,1996-11-08,130.0,948.0,LIMESTONE,ROTARY,50.0,11.0,30.0,30,843075
202674,W,DOMESTIC,-84.20196,40.691700000000004,GEOCODE,ALLEN,SHAWNEE,1996-10-24,80.0,872.4000244140625,GRAVEL,CABLE TOOL,12.0,55.0,80.0,,839965
202843,W,MONITOR,-84.12751,40.758900000000004,,ALLEN,AMERICAN,1998-05-05,45.0,848.7000122070312,SAND,AUGER,,,30.0,,872824
202865,W,DOMESTIC,-83.95441,40.92002,GEOCODE,ALLEN,RICHLAND,1998-07-22,29.0,784.5,LIMESTONE,CABLE TOOL,20.0,11.0,26.0,7,869650
202890,W,DOMESTIC,-84.22354,40.78736,GEOCODE,ALLEN,MARION,1997-03-24,92.0,794.9000244140625,LIMESTONE,CABLE TOOL,10.0,18.0,33.0,33,839990
202965,W,DOMESTIC,-84.03251999999999,40.69312,GEOCODE,ALLEN,PERRY,1997-11-18,138.0,977.2999877929688,GRAVEL,CABLE TOOL,15.0,45.0,138.0,,859471
