object_id,record_type,well_use,longitude,latitude,coord_source,county,township,completion_date,total_depth_ft,dem_elev_ft,aquifer_type,drill_type,test_rate_gpm,static_water_level_ft,case_length_ft,bedrock_depth_ft,well_no
252361,W,,-84.118948,40.237421999999995,DIGITIZED,SHELBY,ORANGE,1962-06-04,118.0,1063.699951171875,SAND,,,30.0,118.0,,269710
252388,W,,-84.245513,40.289584,DIGITIZED,SHELBY,TURTLE CREEK,1960-05-19,44.0,647.7999877929688,GRAVEL,,12.0,30.0,44.0,,246631
252528,W,,-84.34335999999999,40.325706,DIGITIZED,SHELBY,CYNTHIAN,1969-11-04,124.0,984.0,GRAVEL,,28.0,41.0,124.0,,398863
252541,W,,-84.055883,40.41623,DIGITIZED,SHELBY,JACKSON,1953-11-06,66.0,1036.0,GRAVEL,,20.0,19.0,66.0,,122151
252785,W,,-84.237799,40.265339999999995,DIGITIZED,SHELBY,WASHINGTON,1969-03-04,72.0,829.2000122070312,LIMESTONE,,20.0,20.0,69.0,69,336553
252912,W,OBSERVATION,-84.249467,40.2288,GLOBAL POSITIONING SYSTEM,SHELBY,WASHINGTON,2008-08-01,105.0,900.0,SILT/SAND/GRAVEL,AUGER,,22.0,95.0,,2020286
252913,W,OBSERVATION,-84.255083,40.225432999999995,GLOBAL POSITIONING SYSTEM,SHELBY,WASHINGTON,2008-06-09,70.0,894.2000122070312,SILT/SAND/GRAVEL,AUGER,,6.0,60.0,114,2020292
253009,W,AGRIC/IRRIG,-84.37626999999999,40.251979999999996,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2010-03-16,84.0,991.2000122070312,GRAVEL,ROTARY,14.0,59.0,81.0,,2026471
253037,W,DOMESTIC,-84.28822,40.364239999999995,GLOBAL POSITIONING SYSTEM,SHELBY,TURTLE CREEK,2009-08-25,125.0,978.5,LIMESTONE,ROTARY,45.0,30.0,85.0,79,2023682
253038,W,DOMESTIC,-84.14376999999999,40.331858,,SHELBY,FRANKLIN,2008-07-01,80.0,950.9000244140625,GRAVEL,ROTARY,10.0,51.0,,,1008416
253309,W,DOMESTIC,-84.3763,40.20136,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2008-04-24,56.0,978.2999877929688,GRAVEL & SAND,ROTARY,70.0,14.4,54.0,,2016215
253453,W,AGRIC/IRRIG,-84.12071,40.33508,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2011-07-27,139.0,1049.699951171875,SAND & GRAVEL,ROTARY,90.0,55.7,136.0,,2033921
253472,W,HTG/COOLING,-84.04307,40.46279,GLOBAL POSITIONING SYSTEM,SHELBY,JACKSON,2011-06-02,106.0,1017.7999877929688,SAND & GRAVEL,ROTARY,300.0,8.0,103.0,,2032591
253536,W,DOMESTIC,-84.37227,40.32907,GLOBAL POSITIONING SYSTEM,SHELBY,CYNTHIAN,2011-05-12,179.0,961.0,LIMESTONE,ROTARY,60.0,29.0,139.0,178,2032288
253595,W,DOMESTIC,-84.13618,40.48162,GLOBAL POSITIONING SYSTEM,SHELBY,DINSMORE,2012-05-15,195.0,994.9000244140625,LIMESTONE,ROTARY,90.0,19.400000000000002,150.0,145,2037585
253700,W,DOMESTIC,-84.1174,40.289500000000004,GLOBAL POSITIONING SYSTEM,SHELBY,PERRY,2012-04-27,254.0,981.7999877929688,LIMESTONE,ROTARY,32.0,65.0,179.0,156,2037371
253768,W,DOMESTIC,-84.34796,40.35226,GLOBAL POSITIONING SYSTEM,SHELBY,MCLEAN,2012-12-18,202.0,961.7000122070312,LIMESTONE,ROTARY,30.0,29.8,161.0,156,2041208
253919,W,DOMESTIC,-84.11976,40.34594,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2011-10-13,150.0,1059.0999755859375,CLAY,ROTARY,,,,,2034973
253929,W,DOMESTIC,-84.33424,40.24395,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2011-09-19,122.0,960.0,SAND & GRAVEL,ROTARY,120.0,35.6,119.0,,2034506
253972,W,DOMESTIC,-84.232563,40.251315,GLOBAL POSITIONING SYSTEM,SHELBY,WASHINGTON,2013-08-01,123.0,1006.7999877929688,LIMESTONE,AIR ROTARY,60.0,16.0,64.0,49,2044068
254019,W,DOMESTIC,-84.23062999999999,40.39456,GLOBAL POSITIONING SYSTEM,SHELBY,VAN BUREN,2013-02-26,90.0,986.0999755859375,SAND & GRAVEL,ROTARY,95.0,32.0,86.0,,2042069
254051,W,DOMESTIC,-84.352244,40.371013,DGS SURFICIAL MAPPING,SHELBY,MCLEAN,2013-04-22,82.0,956.9000244140625,SAND & GRAVEL,ROTARY,80.0,26.0,79.0,,2042634
254096,W,DOMESTIC,-84.26131,40.39253,GLOBAL POSITIONING SYSTEM,SHELBY,VAN BUREN,2013-11-19,159.0,969.5999755859375,LIMESTONE,ROTARY,15.0,21.400000000000002,71.0,61,2045597
254197,W,DOMESTIC,-84.24213,40.411339999999996,GLOBAL POSITIONING SYSTEM,SHELBY,VAN BUREN,2015-01-16,133.0,968.4000244140625,SAND & GRAVEL,ROTARY,25.0,14.6,130.0,,2050782
254306,W,DOMESTIC,-84.40635999999999,40.26869,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2015-09-29,91.0,996.0999755859375,SAND & GRAVEL,ROTARY,20.0,53.0,88.0,,2054001
254328,W,DOMESTIC,-84.09591999999999,40.43286,GLOBAL POSITIONING SYSTEM,SHELBY,JACKSON,2014-10-28,59.0,1044.0999755859375,SAND & GRAVEL,ROTARY,15.0,27.0,56.0,,2049792
254485,W,DOMESTIC,-84.37807,40.272729999999996,GLOBAL POSITIONING SYSTEM,SHELBY,CYNTHIAN,2016-06-28,91.0,,SAND & GRAVEL,ROTARY,25.0,62.0,88.0,,2057611
254504,W,DOMESTIC,-84.09346,40.334869999999995,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2016-01-29,266.0,,SAND & GRAVEL,ROTARY,25.0,62.0,263.0,,2055821
254533,W,DOMESTIC,-84.33962,40.22819,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2014-12-08,145.0,970.2000122070312,LIMESTONE,ROTARY,15.0,32.0,89.0,85,2050396
254549,W,DOMESTIC,-84.08937999999999,40.42481,GLOBAL POSITIONING SYSTEM,SHELBY,JACKSON,2014-07-11,66.0,1036.4000244140625,SAND & GRAVEL,ROTARY,25.0,16.5,63.0,,2048102
254674,W,DOMESTIC,-84.14783,40.46758,GLOBAL POSITIONING SYSTEM,SHELBY,DINSMORE,2016-06-14,243.0,,LIMESTONE,ROTARY,15.0,28.0,178.0,170,2057431
254995,W,DOMESTIC,-84.21310199999999,40.452934,DIGITAL MAP,SHELBY,DINSMORE,2000-11-10,102.0,,SAND & GRAVEL,ROTARY,20.0,45.0,99.5,,924238
255046,W,AGRIC/IRRIG,-84.31225599999999,40.21714,DIGITAL MAP,SHELBY,LORAMIE,2000-07-05,228.0,,LIMESTONE,AIR ROTARY,23.0,49.0,124.0,118,915437
255047,W,DOMESTIC,-84.188508,40.358101999999995,DIGITAL MAP,SHELBY,FRANKLIN,1999-06-25,141.0,,GRAVEL & SAND,ROTARY,50.0,63.0,139.0,,897192
255134,W,AGRIC/IRRIG,-84.3103,40.22871,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2019-01-17,133.0,,SAND & GRAVEL,ROTARY,25.0,51.0,130.0,,2071864
255139,W,AGRIC/IRRIG,-84.30691,40.407759999999996,GLOBAL POSITIONING SYSTEM,SHELBY,MCLEAN,2019-09-17,162.0,,LIMESTONE,ROTARY,20.0,36.0,82.0,,2075611
255165,W,DOMESTIC,-84.106387,40.331112,DIGITAL MAP,SHELBY,SALEM,1999-10-14,48.0,,GRAVEL & SAND,AIR ROTARY,60.0,23.0,46.0,,902954
255170,W,DOMESTIC,-84.28132,40.370380999999995,DIGITAL MAP,SHELBY,TURTLE CREEK,1999-07-12,148.0,,LIMESTONE,ROTARY,20.0,21.0,96.5,91,899051
255171,W,DOMESTIC,-84.265604,40.325585,DIGITAL MAP,SHELBY,TURTLE CREEK,2000-01-27,222.0,,LIMESTONE,ROTARY,15.0,74.0,108.0,102,908454
255172,W,DOMESTIC,-84.135098,40.393111999999995,DIGITAL MAP,SHELBY,FRANKLIN,1999-12-01,162.0,,LIMESTONE,ROTARY,20.0,27.0,141.0,134,905986
255228,W,DOMESTIC,-84.20970799999999,40.326791,DIGITAL MAP,SHELBY,TURTLE CREEK,1999-03-30,83.0,944.5,SAND & GRAVEL,ROTARY,50.0,34.0,80.5,,894736
255240,W,DOMESTIC,-84.15543,40.331289999999996,GLOBAL POSITIONING SYSTEM,SHELBY,FRANKLIN,2017-10-26,142.0,,LIMESTONE,ROTARY,18.0,56.0,114.0,105,2065168
255320,W,DOMESTIC,-84.13644,40.450995999999996,DIGITAL MAP,SHELBY,DINSMORE,2000-06-06,75.0,,GRAVEL & SAND,ROTARY,20.0,42.0,73.0,,915395
255326,W,DOMESTIC,-84.338118,40.461963,DIGITAL MAP,SHELBY,VAN BUREN,1999-08-20,135.0,,LIMESTONE,ROTARY,26.0,44.0,77.0,71,902315
255442,W,,-84.351417,40.371148999999996,DIGITIZED,SHELBY,MCLEAN,1959-06-19,67.0,957.5999755859375,GRAVEL,,20.0,15.0,67.0,,230158
255475,W,DOMESTIC,-84.12959699999999,40.381276,DIGITAL MAP,SHELBY,FRANKLIN,2000-08-03,87.0,,GRAVEL & SAND,ROTARY,20.0,17.0,85.0,,918060
255497,W,DOMESTIC,-84.075988,40.24498,DIGITAL MAP,SHELBY,GREEN,1999-07-01,124.0,,LIMESTONE,ROTARY,20.0,34.0,109.0,107,890830
255503,W,DOMESTIC,-84.03272,40.189209999999996,GLOBAL POSITIONING SYSTEM,SHELBY,GREEN,2018-05-16,154.0,,SAND & GRAVEL,ROTARY,25.0,43.0,150.0,,2067868
260394,W,,-84.145485,40.235589,DIGITIZED,SHELBY,ORANGE,1965-01-11,146.0,1042.0999755859375,LIMESTONE,,12.0,56.0,137.0,137,327279
260395,W,,-84.16362,40.237075,DIGITIZED,SHELBY,ORANGE,1959-09-16,86.0,1024.5999755859375,GRAVEL,,12.0,56.0,86.0,,229941
260407,W,DOMESTIC,-84.237021,40.266903,,SHELBY,WASHINGTON,1990-11-29,50.0,962.2999877929688,SAND,ROTARY,50.0,14.0,35.0,,721049
260497,W,,-84.39268299999999,40.324028999999996,DIGITIZED,SHELBY,CYNTHIAN,1952-08-13,177.0,974.2999877929688,LIMESTONE,,,33.0,158.0,157,30799
260503,W,,-84.33554099999999,40.368037,DIGITIZED,SHELBY,MCLEAN,1950-04-18,100.0,956.5,GRAVEL & CLAY,,20.0,15.0,100.0,,56628
260511,W,,-84.35508999999999,40.24818,,SHELBY,LORAMIE,1980-08-13,115.0,940.4000244140625,GRAVEL,,25.0,17.0,117.0,,571292
260523,W,,-84.181663,40.277096,DIGITIZED,SHELBY,CLINTON,1963-08-01,300.0,1026.0999755859375,SHALE,,175.0,48.0,112.0,111,273137
260524,W,,-84.199834,40.284127999999995,DIGITIZED,SHELBY,CLINTON,1964-06-15,92.0,1056.0999755859375,LIMESTONE,,12.0,50.0,63.0,80,313956
260526,W,,-84.067419,40.46826,DIGITIZED,SHELBY,JACKSON,1957-06-19,242.0,1019.2999877929688,LIMESTONE,,10.0,45.0,198.0,198,179335
260527,W,,-84.09504799999999,40.435018,DIGITIZED,SHELBY,JACKSON,1958-06-21,30.0,1026.800048828125,GRAVEL,,4.0,4.0,31.0,,201630
260528,W,,-84.04090000000001,40.430706,DIGITIZED,SHELBY,JACKSON,1960-06-08,42.0,1036.0999755859375,GRAVEL,,10.0,15.0,42.0,,231125
260530,W,,-84.100991,40.284492,DIGITIZED,SHELBY,PERRY,1954-05-14,40.0,972.5,GRAVEL,,10.0,19.0,40.0,,131166
260531,W,,-84.10234899999999,40.270658,DIGITIZED,SHELBY,PERRY,1955-03-15,28.0,1162.5,SAND & GRAVEL,,20.0,10.0,28.0,,130640
260532,W,,-84.09261099999999,40.264396,DIGITIZED,SHELBY,PERRY,1960-06-23,74.0,883.5,SAND & GRAVEL,,15.0,22.0,74.0,,228591
260533,W,,-84.403988,40.233897,DIGITIZED,SHELBY,LORAMIE,1952-11-13,59.0,969.2000122070312,LIMESTONE,,10.0,8.0,50.0,50,93335
260534,W,,-84.400419,40.211408999999996,DIGITIZED,SHELBY,LORAMIE,1956-05-09,35.0,984.2000122070312,GRAVEL,,15.0,18.0,35.0,,151410
260535,W,,-84.306191,40.207761,DIGITIZED,SHELBY,LORAMIE,1959-09-08,64.0,982.4000244140625,GRAVEL,,21.0,6.0,64.0,,228023
260536,W,,-84.222661,40.283305999999996,DIGITIZED,SHELBY,TURTLE CREEK,1960-09-28,90.0,987.5,LIMESTONE,,12.0,32.0,68.0,65,226719
260537,W,,-84.084868,40.267241999999996,,SHELBY,PERRY,1977-04-15,57.0,982.2000122070312,GRAVEL,,6.0,25.0,57.0,,492032
260538,W,,-84.024433,40.375909,DIGITIZED,SHELBY,SALEM,1957-06-20,80.0,613.5999755859375,SAND & GRAVEL,,,16.0,80.0,,161221
260539,W,,-84.32706499999999,40.474449,DIGITIZED,SHELBY,VAN BUREN,1957-02-22,105.0,925.2000122070312,LIMESTONE,,52.0,16.0,68.0,68,120096
260549,W,,-84.23686099999999,40.265518,DIGITIZED,SHELBY,WASHINGTON,1961-07-24,92.0,1049.0,SAND & GRAVEL,,8.0,36.0,92.0,,226734
260550,W,,-84.234417,40.206503999999995,DIGITIZED,SHELBY,WASHINGTON,1956-05-08,49.0,941.7999877929688,GRAVEL,,3.0,10.0,49.0,,146676
260551,W,,-84.263289,40.210407,DIGITIZED,SHELBY,WASHINGTON,1963-03-22,55.0,945.5,GRAVEL,,12.0,36.0,55.0,,297011
260628,W,,-84.242657,40.286232,DIGITIZED,SHELBY,TURTLE CREEK,1951-02-23,44.0,966.7999877929688,GRAVEL,,10.0,13.0,44.0,,7877
260629,W,,-84.29705,40.424335,DIGITIZED,SHELBY,VAN BUREN,,131.0,981.2000122070312,LIMESTONE,,,31.0,96.0,92,97301
260630,W,,-84.130175,40.46777,DIGITIZED,SHELBY,DINSMORE,1955-05-14,61.0,1012.0999755859375,GRAVEL,,,30.0,61.0,,139059
260631,W,,-84.20227,40.405761,DGS SURFICIAL MAPPING,SHELBY,DINSMORE,1954-05-11,246.0,1003.2000122070312,GRAVEL,,20.0,27.0,246.0,,616231
262545,W,DOMESTIC,-84.135633,40.383151,DGS SURFICIAL MAPPING,SHELBY,FRANKLIN,1997-10-20,45.0,1035.199951171875,GRAVEL & SAND,ROTARY,20.0,22.0,43.0,,864569
262597,W,DOMESTIC,-84.41708,40.2336,GEOCODE,SHELBY,LORAMIE,1997-11-03,61.0,974.5,SAND & GRAVEL,ROTARY,50.0,20.0,59.0,,867118
262598,W,DOMESTIC,-84.33164,40.2398,GEOCODE,SHELBY,LORAMIE,1997-10-29,182.0,970.9000244140625,LIMESTONE,ROTARY,20.0,42.0,132.0,127,867108
262671,W,AGRIC/IRRIG,-84.01888,40.43878,GEOCODE,SHELBY,JACKSON,1998-01-07,53.0,1048.199951171875,GRAVEL,ROTARY,20.0,16.0,50.0,,867188
262672,W,DOMESTIC,-84.31636,40.35985,,SHELBY,MCLEAN,1997-12-30,182.0,967.7999877929688,LIMESTONE,ROTARY,20.0,31.0,117.0,111,867182
263364,W,DOMESTIC,-84.18587,40.395179999999996,GEOCODE,SHELBY,DINSMORE,2001-10-19,302.0,1013.4000244140625,LIMESTONE,ROTARY,15.0,38.0,248.0,234,937840
263538,W,DOMESTIC,-84.136344,40.402935,DGS SURFICIAL MAPPING,SHELBY,DINSMORE,2001-05-07,70.0,1034.699951171875,GRAVEL & SAND,ROTARY,50.0,26.0,67.0,,931628
263667,W,DOMESTIC,-84.134755,40.31165,GEOCODE,SHELBY,SALEM,2002-01-29,168.0,581.2000122070312,LIMESTONE,ROTARY,35.0,54.0,165.0,110,939092
263704,W,DOMESTIC,-84.29800999999999,40.464749999999995,GEOCODE,SHELBY,VAN BUREN,2001-07-19,112.0,929.4000244140625,LIMESTONE,ROTARY,20.0,20.0,88.0,80,931724
263713,W,DOMESTIC,-84.30964,40.31455,GEOCODE,SHELBY,CYNTHIAN,2001-04-04,158.0,1004.0999755859375,LIMESTONE,ROTARY,20.0,68.0,131.0,125,928502
263920,W,DOMESTIC,-84.29711999999999,40.35827,GEOCODE,SHELBY,MCLEAN,2002-05-07,142.0,980.0999755859375,LIMESTONE,ROTARY,40.0,32.0,85.0,77,945200
264030,W,DOMESTIC,-84.32764,40.21055,GEOCODE,SHELBY,LORAMIE,2002-08-22,63.0,1003.5999755859375,GRAVEL,ROTARY,4.0,50.0,62.0,,948535
264038,W,DOMESTIC,-84.34177,40.36981,GEOCODE,SHELBY,MCLEAN,2002-08-28,147.0,952.7999877929688,LIMESTONE,ROTARY,18.0,29.0,107.0,100,948542
264335,W,,-84.261567,40.228076,DIGITIZED,SHELBY,WASHINGTON,1960-09-06,88.0,959.2999877929688,GRAVEL,,12.0,61.0,88.0,,259502
264418,W,,-84.122695,40.383213999999995,DGS SURFICIAL MAPPING,SHELBY,FRANKLIN,,59.0,1031.199951171875,GRAVEL,,18.0,14.0,58.0,,60195
264511,W,DOMESTIC,-84.17661,40.42509,GLOBAL POSITIONING SYSTEM,SHELBY,DINSMORE,2003-07-18,59.0,1012.5,SAND & GRAVEL,ROTARY,25.0,32.0,57.0,,965133
264616,W,DOMESTIC,-84.41224,40.22923,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2003-12-04,175.0,977.9000244140625,LIMESTONE,ROTARY,,20.0,109.0,100,970556
264811,W,DOMESTIC,-84.15305,40.46863,GLOBAL POSITIONING SYSTEM,SHELBY,DINSMORE,2004-08-31,102.0,998.4000244140625,GRAVEL & SAND,ROTARY,60.0,22.0,100.0,,984740
264814,W,AGRIC/IRRIG,-84.36446,40.344519999999996,GLOBAL POSITIONING SYSTEM,SHELBY,MCLEAN,2003-08-22,96.0,958.0999755859375,SAND & GRAVEL,ROTARY,175.0,21.0,91.0,,965186
264935,W,DOMESTIC,-84.11612,40.37665,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2004-06-23,51.0,1042.199951171875,GRAVEL & SAND,ROTARY,60.0,25.0,50.0,,979942
265164,W,DOMESTIC,-84.31266,40.22098,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2004-11-12,202.0,1006.0999755859375,LIMESTONE,ROTARY,25.0,62.0,143.0,199,987702
265388,W,MONITOR,-84.17939,40.280300000000004,GEOCODE,SHELBY,CLINTON,2005-05-03,20.0,673.0,SILT,AUGER,,,,,991137
265400,W,DOMESTIC,-84.07163,40.4177,GLOBAL POSITIONING SYSTEM,SHELBY,JACKSON,2004-11-08,103.0,1037.5,SAND & GRAVEL,ROTARY,45.0,30.0,104.0,,980752
265437,W,DOMESTIC,-84.09415,40.34435,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2006-02-20,102.0,1064.0,GRAVEL,ROTARY,30.0,57.0,101.0,,2001296
265449,W,DOMESTIC,-84.2308,40.4602,GLOBAL POSITIONING SYSTEM,SHELBY,VAN BUREN,2005-11-28,89.0,989.5,GRAVEL & SAND,ROTARY,60.0,49.0,85.0,,2000399
265538,W,MONITOR,-84.176749,40.287752,GEOCODE,SHELBY,CLINTON,2005-06-22,14.0,747.5,UNKNOWN,AUGER,,,4.0,,976647
265548,W,DOMESTIC,-84.07486999999999,40.36246,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2005-10-21,56.0,1047.5,GRAVEL & SAND,ROTARY,85.0,26.0,55.0,,2000084
265564,W,DOMESTIC,-84.36375,40.36599,GLOBAL POSITIONING SYSTEM,SHELBY,MCLEAN,2005-10-17,66.0,953.0,GRAVEL & SAND,ROTARY,11.0,31.0,65.0,,2000070
265635,W,DOMESTIC,-84.37610000000001,40.218469999999996,,SHELBY,LORAMIE,1997-09-29,185.0,967.5999755859375,GRAVEL & CLAY,ROTARY,9.0,37.0,91.0,91,862459
265646,W,DOMESTIC,-84.32907999999999,40.212379999999996,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2006-02-16,93.0,999.0,SAND & GRAVEL,ROTARY,65.0,48.0,91.0,,2001271
265818,W,,-84.099223,40.332035999999995,DIGITIZED,SHELBY,SALEM,1953-05-23,54.0,591.5999755859375,GRAVEL,,20.0,30.0,54.0,,100826
265819,W,,-84.040088,40.33782,DIGITIZED,SHELBY,SALEM,1973-05-10,140.0,986.4000244140625,LIMESTONE,,15.0,0.0,138.0,138,452085
265820,W,,-84.09983799999999,40.327698999999996,DIGITIZED,SHELBY,SALEM,1959-04-10,33.0,977.5999755859375,GRAVEL,,8.0,21.0,33.0,,229455
265845,W,,-84.350044,40.376355,DIGITIZED,SHELBY,MCLEAN,1948-11-30,121.0,962.0,GRAVEL & CLAY,,75.0,19.0,121.0,,42450
265863,W,,-84.397305,40.234024,DIGITIZED,SHELBY,LORAMIE,1964-04-17,78.0,971.0999755859375,LIMESTONE,,12.0,15.0,54.0,54,297681
266251,W,AGRIC/IRRIG,-84.16457,40.333819999999996,GLOBAL POSITIONING SYSTEM,SHELBY,FRANKLIN,2006-08-09,82.0,1023.5,GRAVEL & SAND,ROTARY,30.0,38.0,82.0,,2004427
266711,W,DOMESTIC,-84.27373,40.45607,GLOBAL POSITIONING SYSTEM,SHELBY,VAN BUREN,2007-09-10,114.0,972.5,GRAVEL & SAND,ROTARY,50.0,45.300000000000004,111.0,,2012339
266718,W,DOMESTIC,-84.18898,40.48215,GLOBAL POSITIONING SYSTEM,SHELBY,DINSMORE,2007-09-10,97.0,1007.5,GRAVEL & SAND,ROTARY,100.0,45.4,94.0,,2012338
266881,W,DOMESTIC,-84.18606,40.40922,GLOBAL POSITIONING SYSTEM,SHELBY,DINSMORE,2007-07-03,90.0,1008.7999877929688,GRAVEL & SAND,ROTARY,105.0,25.400000000000002,87.0,,2010722
266888,W,MONITOR,-84.147331,40.279455999999996,GLOBAL POSITIONING SYSTEM,SHELBY,CLINTON,2007-08-14,30.0,1012.7999877929688,SAND & GRAVEL,AUGER,,30.0,30.0,,2011852
267009,W,DOMESTIC,-84.09349,40.26771,GLOBAL POSITIONING SYSTEM,SHELBY,PERRY,2006-12-20,100.0,1055.300048828125,GRAVEL & SAND,ROTARY,100.0,28.0,96.0,,2007457
267149,W,,-84.2399,40.352136,DIGITIZED,SHELBY,TURTLE CREEK,1954-05-17,65.0,1007.5,GRAVEL,,10.0,36.0,65.0,,131167
267297,W,DOMESTIC,-84.06146,40.385979999999996,GLOBAL POSITIONING SYSTEM,SHELBY,JACKSON,2006-10-20,106.0,1060.0999755859375,GRAVEL & SAND,ROTARY,60.0,40.0,102.0,,2006267
267353,W,,-84.093667,40.342427,DIGITIZED,SHELBY,SALEM,1955-06-27,90.0,981.7999877929688,GRAVEL,,15.0,42.0,90.0,,132395
267634,W,,-84.12526299999999,40.231456,DIGITIZED,SHELBY,ORANGE,1956-02-28,62.0,1073.800048828125,GRAVEL,,20.0,22.0,62.0,,166771
267658,W,,-84.37248199999999,40.354209999999995,DIGITIZED,SHELBY,MCLEAN,1960-09-29,73.0,945.7999877929688,GRAVEL,,100.0,4.0,73.0,,230193
267715,W,OBSERVATION,-84.254717,40.2325,GLOBAL POSITIONING SYSTEM,SHELBY,WASHINGTON,2008-08-13,60.0,895.4000244140625,SILT/SAND/GRAVEL,AUGER,,8.0,50.0,,2020298
267757,W,OTHER,-84.25865,40.34456,GLOBAL POSITIONING SYSTEM,SHELBY,TURTLE CREEK,2009-04-06,178.0,1007.0,LIMESTONE,ROTARY,40.0,48.0,124.0,177,2021715
267778,W,DOMESTIC,-84.09331,40.344500000000004,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2009-09-15,100.0,1060.199951171875,SAND/GRAVEL/BOULDERS,ROTARY,25.0,58.2,98.0,,2024031
267798,W,DOMESTIC,-84.10795499999999,40.36307,GEOCODE,SHELBY,SALEM,2008-09-19,104.0,823.7999877929688,GRAVEL,AIR ROTARY,40.0,55.0,101.0,,2018774
267991,W,AGRIC/IRRIG,-84.03143,40.427369999999996,GLOBAL POSITIONING SYSTEM,SHELBY,JACKSON,2008-09-08,281.0,1035.0999755859375,LIMESTONE,ROTARY,30.0,34.5,211.0,206,2018551
268113,W,DOMESTIC,-84.35558999999999,40.35311,GLOBAL POSITIONING SYSTEM,SHELBY,MCLEAN,2008-11-17,165.0,954.2999877929688,LIMESTONE,ROTARY,75.0,20.8,113.0,90,2019985
268164,W,DOMESTIC,-84.17363,40.401089999999996,GLOBAL POSITIONING SYSTEM,SHELBY,DINSMORE,2007-12-20,97.0,1032.0,GRAVEL & SAND,ROTARY,120.0,43.6,97.0,,2014395
268453,W,DOMESTIC,-84.13136999999999,40.35642,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2010-05-20,267.0,1050.4000244140625,GRAVEL & SAND,ROTARY,90.0,64.0,264.0,,2027128
268459,W,DOMESTIC,-84.36787,40.2768,GLOBAL POSITIONING SYSTEM,SHELBY,CYNTHIAN,2011-02-14,135.0,953.2999877929688,LIMESTONE,ROTARY,30.0,24.3,83.0,78,2031060
268494,W,DOMESTIC,-84.01035999999999,40.39001,GLOBAL POSITIONING SYSTEM,SHELBY,JACKSON,2013-01-04,81.0,1027.699951171875,SAND & GRAVEL,ROTARY,100.0,16.6,79.0,,2041389
268496,W,DOMESTIC,-84.168258,40.352533,GLOBAL POSITIONING SYSTEM,SHELBY,FRANKLIN,2010-10-11,42.0,841.7000122070312,GRAVEL & SAND,ROTARY,85.0,18.400000000000002,40.0,,2029366
268681,W,DOMESTIC,-84.35737999999999,40.223749999999995,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2011-09-21,132.0,968.9000244140625,SAND & GRAVEL,ROTARY,50.0,31.1,129.0,,2034559
268682,W,DOMESTIC,-84.02646,40.235859999999995,GLOBAL POSITIONING SYSTEM,SHELBY,GREEN,2012-06-18,165.0,1090.5,LIMESTONE,ROTARY,60.0,34.6,129.0,117,2038067
268730,W,DOMESTIC,-84.233262,40.251197,GLOBAL POSITIONING SYSTEM,SHELBY,WASHINGTON,2010-09-08,119.0,870.9000244140625,LIMESTONE,ROTARY,125.0,18.6,63.0,48,2028793
268753,W,DOMESTIC,-84.10316,40.472629999999995,GLOBAL POSITIONING SYSTEM,SHELBY,JACKSON,2011-06-29,118.0,1044.0999755859375,SAND & GRAVEL,ROTARY,45.0,44.6,115.0,,2033018
268797,W,DOMESTIC,-84.09291999999999,40.328739999999996,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2011-11-03,54.0,955.7999877929688,SAND & GRAVEL,ROTARY,35.0,10.6,51.0,,2035267
269094,W,DOMESTIC,-84.32106999999999,40.409259999999996,GLOBAL POSITIONING SYSTEM,SHELBY,MCLEAN,2014-09-22,165.0,975.7000122070312,LIMESTONE,ROTARY,20.0,43.0,98.0,80,2049314
269138,W,DOMESTIC,-84.28385,40.41822,GLOBAL POSITIONING SYSTEM,SHELBY,VAN BUREN,2014-09-27,178.0,984.5999755859375,LIMESTONE,ROTARY,25.0,43.0,101.0,88,2049363
269224,W,DOMESTIC,-84.37159,40.29241,GLOBAL POSITIONING SYSTEM,SHELBY,CYNTHIAN,2016-08-08,121.0,,LIMESTONE,ROTARY,15.0,17.0,50.0,39,2058233
269338,W,MONITOR,-84.17499,40.28459,GEOCODE,SHELBY,CLINTON,2014-08-28,11.0,1024.4000244140625,CLAY/SAND/GRAVEL,DIRECT PUSH,,8.0,8.5,,2049245
